country,sex,disease,ncd_deaths,underweight,overweight,water,pollution,raised_cholesterol,fasting_blood,raised_bp,phys_activity
Georgia,Female,Diabetes mellitus,0.3490445859872611,32.00000000000001,260.0,981.7,212.0,40.4,12.1,238.00000000000003,185.8
Georgia,Female,Cardiovascular diseases,9.88687898089172,32.00000000000001,260.0,981.7,212.0,40.4,12.1,238.00000000000003,185.8
Georgia,Female,Chronic obstructive pulmonary disease,0.47235668789808916,32.00000000000001,260.0,981.7,212.0,40.4,12.1,238.00000000000003,185.8
Germany,Male,Malignant neoplasms,3.1516572056399927,3.0,266.0,1000.0,117.10000000000002,72.2,6.0,243.0,401.8
Germany,Male,Diabetes mellitus,0.2742110724531527,3.0,266.0,1000.0,117.10000000000002,72.2,6.0,243.0,401.8
Germany,Male,Cardiovascular diseases,3.7741805530122687,3.0,266.0,1000.0,117.10000000000002,72.2,6.0,243.0,401.8
Germany,Male,Chronic obstructive pulmonary disease,0.7703595190136117,3.0,266.0,1000.0,117.10000000000002,72.2,6.0,243.0,401.8
Germany,Female,Malignant neoplasms,2.595251174998474,13.0,249.0,1000.0,117.10000000000002,67.4,3.9,155.0,441.3
Germany,Female,Diabetes mellitus,0.33041567478483796,13.0,249.0,1000.0,117.10000000000002,67.4,3.9,155.0,441.3
Germany,Female,Cardiovascular diseases,4.613318684001709,13.0,249.0,1000.0,117.10000000000002,67.4,3.9,155.0,441.3
Germany,Female,Chronic obstructive pulmonary disease,0.6662271867179393,13.0,249.0,1000.0,117.10000000000002,67.4,3.9,155.0,441.3
Ghana,Male,Malignant neoplasms,0.42578083454461657,104.00000000000001,40.99999999999999,804.4,319.5,15.3,6.4,246.00000000000003,186.0
Ghana,Male,Diabetes mellitus,0.2116495905271741,104.00000000000001,40.99999999999999,804.4,319.5,15.3,6.4,246.00000000000003,186.0
Ghana,Male,Cardiovascular diseases,0.943666465770908,104.00000000000001,40.99999999999999,804.4,319.5,15.3,6.4,246.00000000000003,186.0
Ghana,Male,Chronic obstructive pulmonary disease,0.16832701102563194,104.00000000000001,40.99999999999999,804.4,319.5,15.3,6.4,246.00000000000003,186.0
Ghana,Female,Malignant neoplasms,0.41954124862622755,74.00000000000001,150.0,804.4,319.5,19.8,6.6,228.0,248.4
Ghana,Female,Diabetes mellitus,0.19200907576133583,74.00000000000001,150.0,804.4,319.5,19.8,6.6,228.0,248.4
Ghana,Female,Cardiovascular diseases,2.050696635586911,74.00000000000001,150.0,804.4,319.5,19.8,6.6,228.0,248.4
Ghana,Female,Chronic obstructive pulmonary disease,0.17825362498670544,74.00000000000001,150.0,804.4,319.5,19.8,6.6,228.0,248.4
Greece,Male,Malignant neoplasms,3.4245350500715306,3.0,260.0,1000.0,156.89999999999998,51.3,7.2,228.0,339.29999999999995
Greece,Male,Diabetes mellitus,0.15897711015736768,3.0,260.0,1000.0,156.89999999999998,51.3,7.2,228.0,339.29999999999995
Greece,Male,Cardiovascular diseases,3.805793991416309,3.0,260.0,1000.0,156.89999999999998,51.3,7.2,228.0,339.29999999999995
Greece,Male,Chronic obstructive pulmonary disease,0.9427753934191703,3.0,260.0,1000.0,156.89999999999998,51.3,7.2,228.0,339.29999999999995
Greece,Female,Malignant neoplasms,2.1920600858369097,8.000000000000002,286.99999999999994,1000.0,156.89999999999998,50.7,6.0,154.0,411.4
Greece,Female,Diabetes mellitus,0.15736766809728184,8.000000000000002,286.99999999999994,1000.0,156.89999999999998,50.7,6.0,154.0,411.4
Greece,Female,Cardiovascular diseases,4.437768240343348,8.000000000000002,286.99999999999994,1000.0,156.89999999999998,50.7,6.0,154.0,411.4
Greece,Female,Chronic obstructive pulmonary disease,0.9347281831187411,8.000000000000002,286.99999999999994,1000.0,156.89999999999998,50.7,6.0,154.0,411.4
Grenada,Male,Malignant neoplasms,1.5700934579439252,44.99999999999999,126.0,956.3,215.59999999999997,29.9,8.8,268.00000000000006,219.1
Grenada,Male,Diabetes mellitus,0.6728971962616822,44.99999999999999,126.0,956.3,215.59999999999997,29.9,8.8,268.00000000000006,219.1
Grenada,Male,Cardiovascular diseases,2.1682242990654204,44.99999999999999,126.0,956.3,215.59999999999997,29.9,8.8,268.00000000000006,219.1
Grenada,Male,Chronic obstructive pulmonary disease,0.16822429906542055,44.99999999999999,126.0,956.3,215.59999999999997,29.9,8.8,268.00000000000006,219.1
Grenada,Female,Malignant neoplasms,1.3271028037383177,37.00000000000001,276.00000000000006,956.3,215.59999999999997,37.1,13.3,216.00000000000003,354.09999999999997
Grenada,Female,Diabetes mellitus,0.8598130841121495,37.00000000000001,276.00000000000006,956.3,215.59999999999997,37.1,13.3,216.00000000000003,354.09999999999997
Grenada,Female,Cardiovascular diseases,2.485981308411215,37.00000000000001,276.00000000000006,956.3,215.59999999999997,37.1,13.3,216.00000000000003,354.09999999999997
Grenada,Female,Chronic obstructive pulmonary disease,0.205607476635514,37.00000000000001,276.00000000000006,956.3,215.59999999999997,37.1,13.3,216.00000000000003,354.09999999999997
Guatemala,Male,Malignant neoplasms,0.434567603425401,21.000000000000004,131.0,937.2,235.89999999999998,22.7,8.9,220.0,371.2
Guatemala,Male,Diabetes mellitus,0.32143287902544926,21.000000000000004,131.0,937.2,235.89999999999998,22.7,8.9,220.0,371.2
Guatemala,Male,Cardiovascular diseases,0.8161862260282233,21.000000000000004,131.0,937.2,235.89999999999998,22.7,8.9,220.0,371.2
Guatemala,Male,Chronic obstructive pulmonary disease,0.17356169340248462,21.000000000000004,131.0,937.2,235.89999999999998,22.7,8.9,220.0,371.2
Guatemala,Female,Malignant neoplasms,0.529489808225787,22.000000000000004,238.0,937.2,235.89999999999998,29.6,10.4,203.99999999999997,371.29999999999995
Guatemala,Female,Diabetes mellitus,0.47798817995416715,22.000000000000004,238.0,937.2,235.89999999999998,29.6,10.4,203.99999999999997,371.29999999999995
Guatemala,Female,Cardiovascular diseases,0.8532143287902545,22.000000000000004,238.0,937.2,235.89999999999998,29.6,10.4,203.99999999999997,371.29999999999995
Guatemala,Female,Chronic obstructive pulmonary disease,0.1588469424677361,22.000000000000004,238.0,937.2,235.89999999999998,29.6,10.4,203.99999999999997,371.29999999999995
Guinea,Male,Malignant neoplasms,0.39238464020651825,116.99999999999999,33.00000000000001,621.1,224.29999999999998,16.2,6.8,289.99999999999994,106.10000000000001
Guinea,Male,Diabetes mellitus,0.12633107454017425,116.99999999999999,33.00000000000001,621.1,224.29999999999998,16.2,6.8,289.99999999999994,106.10000000000001
Guinea,Male,Cardiovascular diseases,1.2697644401419812,116.99999999999999,33.00000000000001,621.1,224.29999999999998,16.2,6.8,289.99999999999994,106.10000000000001
Guinea,Male,Chronic obstructive pulmonary disease,0.24443368828654405,116.99999999999999,33.00000000000001,621.1,224.29999999999998,16.2,6.8,289.99999999999994,106.10000000000001
Guinea,Female,Malignant neoplasms,0.4015811552113585,105.0,99.0,621.1,224.29999999999998,19.7,6.1,314.0,183.79999999999998
Guinea,Female,Diabetes mellitus,0.21313326879638594,105.0,99.0,621.1,224.29999999999998,19.7,6.1,314.0,183.79999999999998
Guinea,Female,Cardiovascular diseases,1.5356566634398192,105.0,99.0,621.1,224.29999999999998,19.7,6.1,314.0,183.79999999999998
Guinea,Female,Chronic obstructive pulmonary disease,0.24007744433688286,105.0,99.0,621.1,224.29999999999998,19.7,6.1,314.0,183.79999999999998
Hungary,Male,Malignant neoplasms,3.7012201373936224,4.0,299.0,999.6999999999999,156.2,55.8,8.9,361.0,331.3
Hungary,Male,Diabetes mellitus,0.25981749205372706,4.0,299.0,999.6999999999999,156.2,55.8,8.9,361.0,331.3
Hungary,Male,Cardiovascular diseases,5.60422434122834,4.0,299.0,999.6999999999999,156.2,55.8,8.9,361.0,331.3
Hungary,Male,Chronic obstructive pulmonary disease,0.7421306264739055,4.0,299.0,999.6999999999999,156.2,55.8,8.9,361.0,331.3
Hungary,Female,Malignant neoplasms,3.0677740182507947,23.0,275.00000000000006,999.6999999999999,156.2,58.8,6.7,240.0,433.0
Hungary,Female,Diabetes mellitus,0.31210909463754744,23.0,275.00000000000006,999.6999999999999,156.2,58.8,6.7,240.0,433.0
Hungary,Female,Cardiovascular diseases,6.999897467445914,23.0,275.00000000000006,999.6999999999999,156.2,58.8,6.7,240.0,433.0
Hungary,Female,Chronic obstructive pulmonary disease,0.5987901158617861,23.0,275.00000000000006,999.6999999999999,156.2,58.8,6.7,240.0,433.0
India,Male,Malignant neoplasms,0.6381562502123971,226.0,27.000000000000007,918.5999999999999,652.0000000000001,25.8,9.1,266.00000000000006,247.0
India,Male,Diabetes mellitus,0.22962291124031564,226.0,27.000000000000007,918.5999999999999,652.0000000000001,25.8,9.1,266.00000000000006,247.0
India,Male,Cardiovascular diseases,2.272155182374482,226.0,27.000000000000007,918.5999999999999,652.0000000000001,25.8,9.1,266.00000000000006,247.0
India,Male,Chronic obstructive pulmonary disease,0.7955301845456516,226.0,27.000000000000007,918.5999999999999,652.0000000000001,25.8,9.1,266.00000000000006,247.0
India,Female,Malignant neoplasms,0.59302461691126,241.0,49.0,918.5999999999999,652.0000000000001,28.3,8.3,247.0,438.9000000000001
India,Female,Diabetes mellitus,0.23706001717300862,241.0,49.0,918.5999999999999,652.0000000000001,28.3,8.3,247.0,438.9000000000001
India,Female,Cardiovascular diseases,1.6398607128535514,241.0,49.0,918.5999999999999,652.0000000000001,28.3,8.3,247.0,438.9000000000001
India,Female,Chronic obstructive pulmonary disease,0.7407955619025035,241.0,49.0,918.5999999999999,652.0000000000001,28.3,8.3,247.0,438.9000000000001
Indonesia,Male,Malignant neoplasms,0.886230205082052,125.99999999999999,49.0,886.5999999999999,155.8,32.8,7.4,243.0,234.6
Indonesia,Male,Diabetes mellitus,0.3488807613503629,125.99999999999999,49.0,886.5999999999999,155.8,32.8,7.4,243.0,234.6
Indonesia,Male,Cardiovascular diseases,2.6519196522604984,125.99999999999999,49.0,886.5999999999999,155.8,32.8,7.4,243.0,234.6
Indonesia,Male,Chronic obstructive pulmonary disease,0.4997185148306302,125.99999999999999,49.0,886.5999999999999,155.8,32.8,7.4,243.0,234.6
Indonesia,Female,Malignant neoplasms,0.7705646937173276,123.00000000000001,90.0,886.5999999999999,155.8,37.2,8.0,231.0,216.9
Indonesia,Female,Diabetes mellitus,0.43850410738563467,123.00000000000001,90.0,886.5999999999999,155.8,37.2,8.0,231.0,216.9
Indonesia,Female,Cardiovascular diseases,2.3654481741761293,123.00000000000001,90.0,886.5999999999999,155.8,37.2,8.0,231.0,216.9
Indonesia,Female,Chronic obstructive pulmonary disease,0.29459816555923635,123.00000000000001,90.0,886.5999999999999,155.8,37.2,8.0,231.0,216.9
Iran (Islamic Republic of),Male,Malignant neoplasms,0.8556622693922294,34.0,191.00000000000003,952.0000000000002,350.90000000000003,48.8,11.4,204.0,230.6
Iran (Islamic Republic of),Male,Diabetes mellitus,0.16654832641977155,34.0,191.00000000000003,952.0000000000002,350.90000000000003,48.8,11.4,204.0,230.6
Iran (Islamic Republic of),Male,Cardiovascular diseases,2.1757414950733085,34.0,191.00000000000003,952.0000000000002,350.90000000000003,48.8,11.4,204.0,230.6
Iran (Islamic Republic of),Male,Chronic obstructive pulmonary disease,0.21627614385191274,34.0,191.00000000000003,952.0000000000002,350.90000000000003,48.8,11.4,204.0,230.6
Iran (Islamic Republic of),Female,Malignant neoplasms,0.6327092442418127,40.99999999999999,318.0,952.0000000000002,350.90000000000003,54.7,12.9,188.99999999999997,433.8
Iran (Islamic Republic of),Female,Diabetes mellitus,0.20322134608916625,40.99999999999999,318.0,952.0000000000002,350.90000000000003,54.7,12.9,188.99999999999997,433.8
Iran (Islamic Republic of),Female,Cardiovascular diseases,1.8309602999613837,40.99999999999999,318.0,952.0000000000002,350.90000000000003,54.7,12.9,188.99999999999997,433.8
Iran (Islamic Republic of),Female,Chronic obstructive pulmonary disease,0.14626854516237528,40.99999999999999,318.0,952.0000000000002,350.90000000000003,54.7,12.9,188.99999999999997,433.8
Iraq,Male,Malignant neoplasms,0.5785017337311508,26.000000000000004,210.0,956.0999999999999,577.2999999999998,42.3,17.2,256.0,394.59999999999997
Iraq,Male,Diabetes mellitus,0.16181490739994087,26.000000000000004,210.0,956.0999999999999,577.2999999999998,42.3,17.2,256.0,394.59999999999997
Iraq,Male,Cardiovascular diseases,1.3437625997903395,26.000000000000004,210.0,956.0999999999999,577.2999999999998,42.3,17.2,256.0,394.59999999999997
Iraq,Male,Chronic obstructive pulmonary disease,0.10155095019218881,26.000000000000004,210.0,956.0999999999999,577.2999999999998,42.3,17.2,256.0,394.59999999999997
Iraq,Female,Malignant neoplasms,0.5585571056097627,27.000000000000004,338.0,956.0999999999999,577.2999999999998,41.3,17.5,244.0,645.6000000000001
Iraq,Female,Diabetes mellitus,0.22949762115958391,27.000000000000004,338.0,956.0999999999999,577.2999999999998,41.3,17.5,244.0,645.6000000000001
Iraq,Female,Cardiovascular diseases,1.4298309276133645,27.000000000000004,338.0,956.0999999999999,577.2999999999998,41.3,17.5,244.0,645.6000000000001
Iraq,Female,Chronic obstructive pulmonary disease,0.09031529715345536,27.000000000000004,338.0,956.0999999999999,577.2999999999998,41.3,17.5,244.0,645.6000000000001
Ireland,Male,Malignant neoplasms,2.0118493440541685,4.0,265.0,973.8,82.6,65.6,7.3,228.0,282.6
Ireland,Male,Diabetes mellitus,0.13711383834109184,4.0,265.0,973.8,82.6,65.6,7.3,228.0,282.6
Ireland,Male,Cardiovascular diseases,1.8760050782903088,4.0,265.0,973.8,82.6,65.6,7.3,228.0,282.6
Ireland,Male,Chronic obstructive pulmonary disease,0.5945831570038087,4.0,265.0,973.8,82.6,65.6,7.3,228.0,282.6
Ireland,Female,Malignant neoplasms,1.8679644519678376,12.0,273.0,973.8,82.6,60.6,5.1,165.00000000000003,370.79999999999995
Ireland,Female,Diabetes mellitus,0.10452814219212865,12.0,273.0,973.8,82.6,60.6,5.1,165.00000000000003,370.79999999999995
Ireland,Female,Cardiovascular diseases,1.8243757934828608,12.0,273.0,973.8,82.6,60.6,5.1,165.00000000000003,370.79999999999995
Ireland,Female,Chronic obstructive pulmonary disease,0.5628438425730005,12.0,273.0,973.8,82.6,60.6,5.1,165.00000000000003,370.79999999999995
Italy,Male,Malignant neoplasms,3.25374390038701,3.0,225.0,994.3999999999999,152.79999999999995,63.5,7.1,252.0,361.70000000000005
Italy,Male,Diabetes mellitus,0.3320545179202423,3.0,225.0,994.3999999999999,152.79999999999995,63.5,7.1,252.0,361.70000000000005
Italy,Male,Cardiovascular diseases,3.3382803297997645,3.0,225.0,994.3999999999999,152.79999999999995,63.5,7.1,252.0,361.70000000000005
Italy,Male,Chronic obstructive pulmonary disease,0.7447417129395928,3.0,225.0,994.3999999999999,152.79999999999995,63.5,7.1,252.0,361.70000000000005
Italy,Female,Malignant neoplasms,2.5860339895675586,13.0,233.0,994.3999999999999,152.79999999999995,66.8,4.6,171.0,462.29999999999995
Italy,Female,Diabetes mellitus,0.41211509338717817,13.0,233.0,994.3999999999999,152.79999999999995,66.8,4.6,171.0,462.29999999999995
Italy,Female,Cardiovascular diseases,4.395254921756688,13.0,233.0,994.3999999999999,152.79999999999995,66.8,4.6,171.0,462.29999999999995
Italy,Female,Chronic obstructive pulmonary disease,0.6454989062762915,13.0,233.0,994.3999999999999,152.79999999999995,66.8,4.6,171.0,462.29999999999995
Jamaica,Male,Malignant neoplasms,1.6147171121138493,48.0,150.0,906.2,132.5,27.0,9.3,245.0,283.7
Jamaica,Male,Diabetes mellitus,0.616452620617841,48.0,150.0,906.2,132.5,27.0,9.3,245.0,283.7
Jamaica,Male,Cardiovascular diseases,1.8819854217285665,48.0,150.0,906.2,132.5,27.0,9.3,245.0,283.7
Jamaica,Male,Chronic obstructive pulmonary disease,0.3214161749392572,48.0,150.0,906.2,132.5,27.0,9.3,245.0,283.7
Jamaica,Female,Malignant neoplasms,1.0996181881291218,35.00000000000001,332.00000000000006,906.2,132.5,33.5,14.4,192.0,366.2
Jamaica,Female,Diabetes mellitus,1.0079833391183617,35.00000000000001,332.00000000000006,906.2,132.5,33.5,14.4,192.0,366.2
Jamaica,Female,Cardiovascular diseases,2.190211732037487,35.00000000000001,332.00000000000006,906.2,132.5,33.5,14.4,192.0,366.2
Jamaica,Female,Chronic obstructive pulmonary disease,0.12217979868101354,35.00000000000001,332.00000000000006,906.2,132.5,33.5,14.4,192.0,366.2
Japan,Male,Malignant neoplasms,3.6318562180525875,40.0,46.0,989.6999999999999,114.49999999999999,57.0,8.4,225.0,338.4000000000001
Japan,Male,Diabetes mellitus,0.11607135867991139,40.0,46.0,989.6999999999999,114.49999999999999,57.0,8.4,225.0,338.4000000000001
Japan,Male,Cardiovascular diseases,2.506242710314758,40.0,46.0,989.6999999999999,114.49999999999999,57.0,8.4,225.0,338.4000000000001
Japan,Male,Chronic obstructive pulmonary disease,1.0311000477498846,40.0,46.0,989.6999999999999,114.49999999999999,57.0,8.4,225.0,338.4000000000001
Japan,Female,Malignant neoplasms,2.625523487463698,98.0,40.99999999999999,989.6999999999999,114.49999999999999,58.5,5.0,126.0,369.79999999999995
Japan,Female,Diabetes mellitus,0.110090881337623,98.0,40.99999999999999,989.6999999999999,114.49999999999999,58.5,5.0,126.0,369.79999999999995
Japan,Female,Cardiovascular diseases,3.1095037925932885,98.0,40.99999999999999,989.6999999999999,114.49999999999999,58.5,5.0,126.0,369.79999999999995
Japan,Female,Chronic obstructive pulmonary disease,0.7699473185700084,98.0,40.99999999999999,989.6999999999999,114.49999999999999,58.5,5.0,126.0,369.79999999999995
Jordan,Male,Malignant neoplasms,0.5219966159052454,11.0,266.00000000000006,989.6999999999999,320.90000000000003,46.3,16.5,231.00000000000006,103.30000000000001
Jordan,Male,Diabetes mellitus,0.2603637901861252,11.0,266.00000000000006,989.6999999999999,320.90000000000003,46.3,16.5,231.00000000000006,103.30000000000001
Jordan,Male,Cardiovascular diseases,1.5647208121827412,11.0,266.00000000000006,989.6999999999999,320.90000000000003,46.3,16.5,231.00000000000006,103.30000000000001
Jordan,Male,Chronic obstructive pulmonary disease,0.14213197969543148,11.0,266.00000000000006,989.6999999999999,320.90000000000003,46.3,16.5,231.00000000000006,103.30000000000001
Jordan,Female,Malignant neoplasms,0.4183587140439932,17.0,403.99999999999994,989.6999999999999,320.90000000000003,46.4,17.2,188.0,135.00000000000003
Jordan,Female,Diabetes mellitus,0.23604060913705585,17.0,403.99999999999994,989.6999999999999,320.90000000000003,46.4,17.2,188.0,135.00000000000003
Jordan,Female,Cardiovascular diseases,1.2660744500846024,17.0,403.99999999999994,989.6999999999999,320.90000000000003,46.4,17.2,188.0,135.00000000000003
Jordan,Female,Chronic obstructive pulmonary disease,0.07825719120135363,17.0,403.99999999999994,989.6999999999999,320.90000000000003,46.4,17.2,188.0,135.00000000000003
Kazakhstan,Male,Malignant neoplasms,1.5016677785190127,19.0,188.0,950.4,113.2,44.7,12.4,304.0,261.0
Kazakhstan,Male,Diabetes mellitus,0.05570380253502335,19.0,188.0,950.4,113.2,44.7,12.4,304.0,261.0
Kazakhstan,Male,Cardiovascular diseases,3.8984878808094283,19.0,188.0,950.4,113.2,44.7,12.4,304.0,261.0
Kazakhstan,Male,Chronic obstructive pulmonary disease,0.4360684901045141,19.0,188.0,950.4,113.2,44.7,12.4,304.0,261.0
Kazakhstan,Female,Malignant neoplasms,1.3871469868801423,36.00000000000001,234.0,950.4,113.2,46.2,11.4,239.0,287.4
Kazakhstan,Female,Diabetes mellitus,0.09250611518790304,36.00000000000001,234.0,950.4,113.2,46.2,11.4,239.0,287.4
Kazakhstan,Female,Cardiovascular diseases,4.313653546808983,36.00000000000001,234.0,950.4,113.2,46.2,11.4,239.0,287.4
Kazakhstan,Female,Chronic obstructive pulmonary disease,0.29931065154547476,36.00000000000001,234.0,950.4,113.2,46.2,11.4,239.0,287.4
Kenya,Male,Malignant neoplasms,0.5376996409558005,139.00000000000003,25.0,582.8,258.5,25.3,5.8,265.0,139.3
Kenya,Male,Diabetes mellitus,0.058850233172382485,139.00000000000003,25.0,582.8,258.5,25.3,5.8,265.0,139.3
Kenya,Male,Cardiovascular diseases,0.43023399777144977,139.00000000000003,25.0,582.8,258.5,25.3,5.8,265.0,139.3
Kenya,Male,Chronic obstructive pulmonary disease,0.0684247451611572,139.00000000000003,25.0,582.8,258.5,25.3,5.8,265.0,139.3
Kenya,Female,Malignant neoplasms,0.5920515042713879,99.0,94.0,582.8,258.5,24.9,6.2,267.00000000000006,169.30000000000004
Kenya,Female,Diabetes mellitus,0.03557426437208534,99.0,94.0,582.8,258.5,24.9,6.2,267.00000000000006,169.30000000000004
Kenya,Female,Cardiovascular diseases,0.4559448640171681,99.0,94.0,582.8,258.5,24.9,6.2,267.00000000000006,169.30000000000004
Kenya,Female,Chronic obstructive pulmonary disease,0.07321200115554455,99.0,94.0,582.8,258.5,24.9,6.2,267.00000000000006,169.30000000000004
Kiribati,Male,Malignant neoplasms,0.6140350877192983,3.0,412.0,703.4999999999999,104.5,32.8,22.0,240.0,345.0
Kiribati,Male,Diabetes mellitus,0.631578947368421,3.0,412.0,703.4999999999999,104.5,32.8,22.0,240.0,345.0
Kiribati,Male,Cardiovascular diseases,1.8596491228070176,3.0,412.0,703.4999999999999,104.5,32.8,22.0,240.0,345.0
Kiribati,Male,Chronic obstructive pulmonary disease,0.5614035087719298,3.0,412.0,703.4999999999999,104.5,32.8,22.0,240.0,345.0
Kiribati,Female,Malignant neoplasms,0.7017543859649122,13.000000000000002,500.0,703.4999999999999,104.5,36.6,22.6,190.0,457.79999999999995
Kiribati,Female,Diabetes mellitus,0.8070175438596491,13.000000000000002,500.0,703.4999999999999,104.5,36.6,22.6,190.0,457.79999999999995
Kiribati,Female,Cardiovascular diseases,1.368421052631579,13.000000000000002,500.0,703.4999999999999,104.5,36.6,22.6,190.0,457.79999999999995
Kiribati,Female,Chronic obstructive pulmonary disease,0.2982456140350877,13.000000000000002,500.0,703.4999999999999,104.5,36.6,22.6,190.0,457.79999999999995
Kuwait,Male,Malignant neoplasms,0.45645201085615594,8.0,330.0,1000.0,571.7,55.8,19.7,255.00000000000003,613.4000000000001
Kuwait,Male,Diabetes mellitus,0.08635578583765112,8.0,330.0,1000.0,571.7,55.8,19.7,255.00000000000003,613.4000000000001
Kuwait,Male,Cardiovascular diseases,1.6318776215149273,8.0,330.0,1000.0,571.7,55.8,19.7,255.00000000000003,613.4000000000001
Kuwait,Male,Chronic obstructive pulmonary disease,0.08981001727115717,8.0,330.0,1000.0,571.7,55.8,19.7,255.00000000000003,613.4000000000001
Kuwait,Female,Malignant neoplasms,0.37355045645201085,14.0,439.0,1000.0,571.7,50.7,19.6,203.0,746.4
Kuwait,Female,Diabetes mellitus,0.07500616827041698,14.0,439.0,1000.0,571.7,50.7,19.6,203.0,746.4
Kuwait,Female,Cardiovascular diseases,0.614853195164076,14.0,439.0,1000.0,571.7,50.7,19.6,203.0,746.4
Kuwait,Female,Chronic obstructive pulmonary disease,0.06415001233654083,14.0,439.0,1000.0,571.7,50.7,19.6,203.0,746.4
Kyrgyzstan,Male,Malignant neoplasms,0.6914036265950302,24.000000000000004,131.0,874.3000000000002,181.2,27.9,9.9,273.99999999999994,108.59999999999998
Kyrgyzstan,Male,Diabetes mellitus,0.062458025520483546,24.000000000000004,131.0,874.3000000000002,181.2,27.9,9.9,273.99999999999994,108.59999999999998
Kyrgyzstan,Male,Cardiovascular diseases,3.299865681665547,24.000000000000004,131.0,874.3000000000002,181.2,27.9,9.9,273.99999999999994,108.59999999999998
Kyrgyzstan,Male,Chronic obstructive pulmonary disease,0.29046339825386164,24.000000000000004,131.0,874.3000000000002,181.2,27.9,9.9,273.99999999999994,108.59999999999998
Kyrgyzstan,Female,Malignant neoplasms,0.6309603760913365,43.0,175.0,874.3000000000002,181.2,30.4,10.8,257.0,167.4
Kyrgyzstan,Female,Diabetes mellitus,0.08126259234385494,43.0,175.0,874.3000000000002,181.2,30.4,10.8,257.0,167.4
Kyrgyzstan,Female,Cardiovascular diseases,3.1729348556077905,43.0,175.0,874.3000000000002,181.2,30.4,10.8,257.0,167.4
Kyrgyzstan,Female,Chronic obstructive pulmonary disease,0.216252518468771,43.0,175.0,874.3000000000002,181.2,30.4,10.8,257.0,167.4
Lao People's Democratic Republic,Male,Malignant neoplasms,0.9538324948209529,116.0,32.0,799.4,244.89999999999995,28.1,7.7,245.0,116.99999999999999
Lao People's Democratic Republic,Male,Diabetes mellitus,0.15773897602841078,116.0,32.0,799.4,244.89999999999995,28.1,7.7,245.0,116.99999999999999
Lao People's Democratic Republic,Male,Cardiovascular diseases,1.7144125480911512,116.0,32.0,799.4,244.89999999999995,28.1,7.7,245.0,116.99999999999999
Lao People's Democratic Republic,Male,Chronic obstructive pulmonary disease,0.3625332938739272,116.0,32.0,799.4,244.89999999999995,28.1,7.7,245.0,116.99999999999999
Lao People's Democratic Republic,Female,Malignant neoplasms,0.6646936963598697,116.0,57.0,799.4,244.89999999999995,31.4,7.6,249.0,206.49999999999997
Lao People's Democratic Republic,Female,Diabetes mellitus,0.3441846700207162,116.0,57.0,799.4,244.89999999999995,31.4,7.6,249.0,206.49999999999997
Lao People's Democratic Republic,Female,Cardiovascular diseases,2.0585972181118675,116.0,57.0,799.4,244.89999999999995,31.4,7.6,249.0,206.49999999999997
Lao People's Democratic Republic,Female,Chronic obstructive pulmonary disease,0.3663805859721811,116.0,57.0,799.4,244.89999999999995,31.4,7.6,249.0,206.49999999999997
Latvia,Male,Malignant neoplasms,3.2207001522070016,6.0,229.0,985.6999999999999,127.2,56.0,7.8,364.0,253.5
Latvia,Male,Diabetes mellitus,0.1796042617960426,6.0,229.0,985.6999999999999,127.2,56.0,7.8,364.0,253.5
Latvia,Male,Cardiovascular diseases,6.514459665144597,6.0,229.0,985.6999999999999,127.2,56.0,7.8,364.0,253.5
Latvia,Male,Chronic obstructive pulmonary disease,0.30035514967021815,6.0,229.0,985.6999999999999,127.2,56.0,7.8,364.0,253.5
Latvia,Female,Malignant neoplasms,2.805682394723491,18.0,280.00000000000006,985.6999999999999,127.2,59.8,6.6,229.0,329.40000000000003
Latvia,Female,Diabetes mellitus,0.32166412988330795,18.0,280.00000000000006,985.6999999999999,127.2,59.8,6.6,229.0,329.40000000000003
Latvia,Female,Cardiovascular diseases,9.620497209538305,18.0,280.00000000000006,985.6999999999999,127.2,59.8,6.6,229.0,329.40000000000003
Latvia,Female,Chronic obstructive pulmonary disease,0.12683916793505834,18.0,280.00000000000006,985.6999999999999,127.2,59.8,6.6,229.0,329.40000000000003
Lebanon,Male,Malignant neoplasms,1.1110371233560845,13.000000000000002,274.0,926.0,306.70000000000005,40.7,14.5,233.0,397.99999999999994
Lebanon,Male,Diabetes mellitus,0.44481438321957717,13.000000000000002,274.0,926.0,306.70000000000005,40.7,14.5,233.0,397.99999999999994
Lebanon,Male,Cardiovascular diseases,3.2255701681371733,13.000000000000002,274.0,926.0,306.70000000000005,40.7,14.5,233.0,397.99999999999994
Lebanon,Male,Chronic obstructive pulmonary disease,0.243715665057433,13.000000000000002,274.0,926.0,306.70000000000005,40.7,14.5,233.0,397.99999999999994
Lebanon,Female,Malignant neoplasms,0.9202596970201432,27.000000000000004,353.0,926.0,306.70000000000005,46.3,12.2,178.0,329.70000000000005
Lebanon,Female,Diabetes mellitus,0.1831196936906942,27.000000000000004,353.0,926.0,306.70000000000005,46.3,12.2,178.0,329.70000000000005
Lebanon,Female,Cardiovascular diseases,2.7055102380556018,27.000000000000004,353.0,926.0,306.70000000000005,46.3,12.2,178.0,329.70000000000005
Lebanon,Female,Chronic obstructive pulmonary disease,0.2803396037955718,27.000000000000004,353.0,926.0,306.70000000000005,46.3,12.2,178.0,329.70000000000005
